email,first_name,last_name,company_name,phone_number,website,location,address,rating,reviews,business_type,mv_quality,mv_result,source,place_id,shared_email_count
csapenter@geico.com,Jerry,Coker - GEICO Insurance Agent,Jerry Coker - GEICO Insurance Agent,(713) 224-3426,https://www.geico.com/insurance-agents/texas/houston/jerry-coker/?y_source=1_MTQ5NTQ2OTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Spring,"1403 Spring Cypress Rd Suite 104, Spring, TX 77373",4.8,1618,Insurance agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ3ypydB41R4YRRf1da-3-mpw,3
info@bswhealth.com,Baylor,Scott & White Urgent Care+ Dallas (Mockingbird),Baylor Scott & White Urgent Care+ Dallas (Mockingbird),(214) 828-0448,https://www.bswhealth.com/locations/urgent-care/uc-plus-dallas-mockingbird?utm_source=google-mybusiness&utm_medium=organic&utm_campaign=UC+Lakewood&utm_content=main-website,Dallas,"6350 E Mockingbird Ln, Dallas, TX 75214",4.5,1605,Urgent care center,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJoXi5wWOfToYRPcBqOWjqcis,6
info@testmasters.com,TestMasters,,TestMasters,(281) 276-7777,http://www.testmasters.com/,Houston,"2600 N Gessner Rd, Houston, TX 77080",4.8,1601,Tutoring service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJma-wRPfAQIYRwIjioF2NhrE,2
info@corrientes348.com,Corrientes,348 Argentinian Steakhouse,Corrientes 348 Argentinian Steakhouse,(214) 220-0348,http://corrientes348.com/,Dallas,"1807 Ross Ave, Dallas, TX 75201",4.6,1597,Argentinian restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJrw4mbCOZToYRBHhpDqhet3E,1
info@katyvibes.com,Katy,Vibes,Katy Vibes,(832) 437-2807,http://katyvibes.com/,Katy,"24757 Katy Fwy, Katy, TX 77494",4.2,1595,Bar & grill,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJm-or0dknQYYR1wygmcxoJuE,1
info@texasthrift.com,Texas,Thrift Windcrest,Texas Thrift Windcrest,(210) 654-7222,https://texasthrift.com/,Windcrest,"7500 N Interstate 35 #104, Windcrest, TX 78218",3.7,1592,Thrift store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJWfRtcKD0XIYRQC1NebTg_ns,8
info@totalplumbing.net,Total,Plumbing Service Inc.,Total Plumbing Service Inc.,(972) 681-4434,http://www.totalplumbing.net/?utm_campaign=gmb,Rowlett,"3706 Big A Rd, Rowlett, TX 75089",4.9,1588,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJh2keTe6mToYRgDxLFzyLhk4,1
info@nationalcar.com,National,Car Rental,National Car Rental,(833) 635-0434,https://www.nationalcar.com/en/car-rental-locations/us/tx/dallas-love-field-airport-09y6.html?mcid=yext:245709,Dallas,"7366 Cedar Springs Rd, Dallas, TX 75235",4.1,1584,Car rental agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJcXYU7SicToYRkpbnJ6p-wmU,1
info@chefstablehouston.com,The,Chefs Table Houston,The Chefs Table Houston,(832) 559-7489,https://www.chefstablehouston.com/,Houston,"110 Vintage Park Blvd Building J Suite P, Houston, TX 77070",4.8,1577,Fine dining restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJnb8KIafTQIYRZvEohfcGmnk,1
info@orlandos.com,Orlando's,Italian Restaurant,Orlando's Italian Restaurant,(806) 747-5998,http://www.orlandos.com/,Lubbock,"2402 Avenue Q, Lubbock, TX 79411",4.4,1572,Italian restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJJWc2MDBt_oYRRw5XoBmQvyA,1
info@pridestaff.com,PrideStaff,,PrideStaff,(832) 604-2255,https://pridestaff.com/houstonnw,Houston,"12337 Jones Rd # 118, Houston, TX 77070",4.8,1571,Employment agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJcdaJuj_SQIYRMl0lFO5fMUw,4
info@concentra.com,Concentra,Urgent Care,Concentra Urgent Care,(817) 882-8700,http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,Fort Worth,"2500 West Fwy I30 Ste. 100, Fort Worth, TX 76102",4.2,1569,Occupational health service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJJR1vd9dzToYRBmhel5XafVU,3
info@mintmotorcycles.com,Mint,Motorcycles,Mint Motorcycles,(214) 609-1579,https://www.mintmotorcycles.com/,Dallas,"2720 Royal Ln #116, Dallas, TX 75229",4.8,1568,Motorcycle repair shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJTx4byR0nTIYRubKNNIGo1PI,1
info@endlesscleancarwash.com,Endless,Clean Car Wash,Endless Clean Car Wash,(682) 882-5662,http://endlesscleancarwash.com/,Fort Worth,"2252 Riverton Ave, Fort Worth, TX 76106",4.9,1566,Car wash,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJA7QJ-811ToYRuXJZmKMyILA,1
info@athome.com,At,Home,At Home,(281) 469-0900,https://www.athome.com/store/texas-willowbrook/,Houston,"12605 N Gessner Dr, Houston, TX 77064",4.3,1561,Outdoor furniture store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJM-9dbuTNQIYRQPN2-cackVc,2
info@flooranddecor.com,Floor,& Decor,Floor & Decor,(210) 521-0003,https://www.flooranddecor.com/store/san_antonio/TX/78216/119?utm_source=gmb&utm_medium=organic&utm_campaign=dsg_san_antonio,San Antonio,"125 NW Loop 410 Ste 240 Ste 240, San Antonio, TX 78216",4.4,1556,Flooring store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJw-UmXrldXIYR5WrT7mvkwd0,8
frank@gcatr.com,Gulf,Coast Auto & Truck Repair,Gulf Coast Auto & Truck Repair,(281) 332-8376,https://www.gcatr.com/,League City,"281 State Hwy 3, League City, TX 77573",4.9,1556,Auto repair shop,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJE-cnL9OCQIYRE3h_KSZysmo,1
thegiraffe@bar1919.com,Bar,1919,Bar 1919,(210) 227-1420,https://www.bar1919.com/,San Antonio,"1420 S Alamo St, San Antonio, TX 78204",4.6,1549,Bar,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ0-i3L7tYXIYRk7jlniDXVHI,1
info@eltorotexmex.com,El,Toro Mexican Restaurant - La Porte,El Toro Mexican Restaurant - La Porte,(281) 471-2505,https://www.eltorotexmex.com/,La Porte,"616 W Main St, La Porte, TX 77571",4.3,1543,Tex-Mex restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ3a8icFxgP4YRtwxRiULNtjo,1
info@theliamssteakhouse.com,The,Liam's Steakhouse,The Liam's Steakhouse,(214) 468-4729,https://www.theliamssteakhouse.com/,Dallas,"1713 N Market St, Dallas, TX 75202",4.7,1540,Steak house,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ9VsQOU6ZToYRQoq1tSbq3Lc,1
info@ta-petro.com,Petro,Travel Center,Petro Travel Center,(210) 661-9416,https://www.ta-petro.com/location/tx/petro-san-antonio,San Antonio,"1112 Ackerman Rd, San Antonio, TX 78219",3.9,1538,Gas station,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJq7pORuHzXIYRM1QRlo8I2Kg,2
info@fondasantarosa.com,Fonda,Santa Rosa,Fonda Santa Rosa,(713) 777-7474,http://www.fondasantarosa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9122347631731646563,Houston,"9908 Beechnut St H, Houston, TX 77036",4.7,1518,Mexican restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJCxH7SrHCQIYRRqNYMByOzVs,1
broadway@stonegaterx.com,Stonegate,Pharmacy,Stonegate Pharmacy,(512) 707-2300,https://www.stonegaterx.com/,Austin,"2501 W William Cannon Dr #203, Austin, TX 78745",4.5,1517,Pharmacy,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJS4OwiGFLW4YRtpKj_k-JDX0,2
info@abbevilledentistry.com,Abbeville,Dentistry,Abbeville Dentistry,(806) 300-8523,https://abbevilledentistry.com/locations/lubbockcentral/,Lubbock,"3801 50th St Suite 13A, Lubbock, TX 79413",4.7,1514,Dentist,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJFYGJtJty_oYRshS83FC6GkY,6
gday@theaussiegrind.com,The,Aussie Grind,The Aussie Grind,(469) 428-0966,https://www.theaussiegrind.com/,Frisco,"3930 Preston Rd #120, Frisco, TX 75035",4.7,1504,Australian restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ-41CeUk9TIYRMAnITFZOC20,1
pharm@fnlawfirm.com,National,Injury Lawyers,National Injury Lawyers,(214) 890-0711,https://nationalpi.com/,Dallas,"5489 Blair Rd Suite 300, Dallas, TX 75231",4.6,1490,Personal injury attorney,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJQfLUSgufToYRZIAt4sapAuk,1
info@anson11.com,Anson,11,Anson 11,(915) 504-6400,http://anson11.com/,El Paso,"303 N Oregon St, El Paso, TX 79901",4.2,1488,Restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJgxTtl_1Y54YRJvYGhqoL1TU,1
hello@thechillbrothers.com,The,Chill Brothers,The Chill Brothers,(844) 512-4455,https://thechillbrothers.com/ac-installation-and-services-in-spring-tx/,Spring,"6465 Farm to Market 2920, Spring, TX 77379",4.6,1486,HVAC contractor,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJexRarKAzR4YRti-NeUsq5Ww,3
labodegaodessa@yahoo.com,La,Bodega Mexican Restaurant & Bar,La Bodega Mexican Restaurant & Bar,(432) 333-4469,https://www.labodegamexicanrestaurant.com/,Odessa,"1024 E 7th St, Odessa, TX 79761",4.2,1475,Mexican restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJr-auoUXJ-4YRq7-ukkmfMrQ,1
gm.cypress@theunionkitchen.com,The,Union Kitchen,The Union Kitchen,(832) 644-9067,https://www.theunionkitchen.com/,Kingwood,"23918 US-59, Kingwood, TX 77339",4.3,1471,American restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJJzdExUlNR4YRQ_CSq4uQQUU,1
info@furniturerow.com,Furniture,Row,Furniture Row,(210) 509-4660,https://www.furniturerow.com/locations/San-Antonio/TX/100038?utm_source=FurnitureRowYext&utm_medium=cpc&utm_campaign=FR,San Antonio,"6745 Ingram Rd, San Antonio, TX 78238",4.7,1465,Furniture store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJKSHM9wJdXIYRfftNaKW3JgQ,1
service@godailey.com,Dailey,"Company, Inc.","Dailey Company, Inc.",(979) 260-2020,https://www.godailey.com/,College Station,"8330 Jones Rd, College Station, TX 77845",4.9,1458,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJkxFU7ZqCRoYRkzpRvnMtWr8,3
info@slvetspecialists.com,Sugar,Land Veterinary Specialists & Emergency Care,Sugar Land Veterinary Specialists & Emergency Care,(281) 542-3052,https://www.slvetspecialists.com/,Sugar Land,"1515 Lake Pointe Pkwy, Sugar Land, TX 77478",4.1,1450,Veterinarian,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJL1i1duvmQIYRDcZyiX0uTuQ,1
info@chamblissplumbing.com,Chambliss,Plumbing Company,Chambliss Plumbing Company,(210) 797-7471,https://chamblissplumbing.com/?utm_source=Google&utm_medium=GBP&utm_campaign=Organic_GBP_Chambliss,San Antonio,"1875 E Borgfeld Dr, San Antonio, TX 78260",5,1448,Plumber,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJN0h4HOiHXIYRK-1EkiPlUxs,1
hym@houstonyamaha.com,Houston,Motorsports,Houston Motorsports,(281) 890-2020,https://www.houstonyamaha.com/,Houston,"9550 Farm to Market 1960 Rd W, Houston, TX 77070",4.7,1437,Motorcycle dealer,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJAV_aUfnRQIYRA9bv1F96gpU,1
info@doctorcool.com,Doctor,Cool & Professor Heat,Doctor Cool & Professor Heat,(281) 338-8751,https://doctorcool.com/,League City,"1300 FM 646 Rd, League City, TX 77573",4.7,1436,Air conditioning contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ64OBNM2CQIYR8-lRBOaOO84,1
busybeecafes@ymail.com,Busy,Bee Café,Busy Bee Café,(281) 331-2298,http://busybeecafetexas.com/,Alvin,"2417 S Gordon St, Alvin, TX 77511",4.4,1427,Cafe,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJB-9SfLaIQIYR3XH2KsDSPPM,1
info@gtdist.com,GT,Distributors,GT Distributors,(972) 682-2600,http://www.gtdist.com/,Dallas,"12610 Perimeter Dr, Dallas, TX 75228",4.7,1412,Gun shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ14LBstSgToYR8Pf-XZkHbO0,1
info@gritrsports.com,Gritr,Sports,Gritr Sports,(800) 486-7497,https://gritrsports.com/,North Richland Hills,"7901 Blvd 26, North Richland Hills, TX 76180",4.6,1411,Gun shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJtTC6sx6HToYRi_tADyHf85o,1
info@lepeephouston.com,Le,Peep,Le Peep,(713) 629-7337,http://www.lepeephouston.com/,Houston,"4340 Westheimer Rd, Houston, TX 77027",4.5,1403,Breakfast restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJgaqlwBTBQIYRHt-VX8ibOYU,1
info@darvilleco.com,The,Darville Company,The Darville Company,(432) 233-0031,https://darvilleco.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-odessa,Odessa,"3706 N County Rd W, Odessa, TX 79764",4.9,1401,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ9amYHa_J-4YR806pZ9UX4bU,1
info@jdsilvalaw.com,J.D.,"Silva & Associates, PLLC","J.D. Silva & Associates, PLLC",(281) 721-0788,https://jdsilvalaw.com/?utm_campaign=gmb,Pearland,"9307 W Broadway St Suite 303, Pearland, TX 77584",5,1396,Personal injury attorney,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ4-mA9hqTQIYRkcLPeJ3OAr8,1
jakestexasteahouse@att.net,Jakes,Texas Tea House,Jakes Texas Tea House,(254) 756-2522,http://www.jakestexasteahouse.com/,Waco,"613 Austin Ave, Waco, TX 76701",4.5,1395,American restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJAbt1iVKCT4YRhtZDQ1rRHV4,1
thepigonvoss@yahoo.com,Roegels,Barbecue Co,Roegels Barbecue Co,(713) 977-8725,https://vossroad.roegelsbarbecue.com/,Houston,"2223 S Voss Rd, Houston, TX 77057",4.5,1387,Barbecue restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJweOXb5XDQIYRk5rU3Ry1W10,1
contact@thespicegardenonline.com,The,Spice Garden,The Spice Garden,(512) 382-0560,https://www.thespicegardenonline.com/,Round Rock,"3107 S I-35 Frontage Rd #760, Round Rock, TX 78664",4.7,1384,Pan-Asian restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJl5R_vj3PRIYRzKhqyZt-hsg,1
info@boasteak.com,BOA,Steakhouse,BOA Steakhouse,(512) 651-0700,https://boasteak.com/,Austin,"300 W 6th St #100, Austin, TX 78701",4.8,1371,Restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJG8VwUiO1RIYRHpMt95QAc8E,1
info@kroger.com,Kroger,,Kroger,(832) 708-2286,https://www.kroger.com/stores/grocery/tx/houston/studemont/034/00017?cid=loc_03400017_gmb,Houston,"1440 Studemont St, Houston, TX 77007",4,1363,Grocery store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJTQZJQKu4QIYRZfvexM2zaBI,3
info@mavis.com,Mavis,Tires & Brakes,Mavis Tires & Brakes,(903) 741-7021,https://www.mavis.com/locations/texarkana-tx?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=1222,Texarkana,"3520 Summerhill Rd, Texarkana, TX 75503",4.8,1359,Tire shop,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ6xk9EAZqNIYRDs0M6WcURbM,7
info@bearcreekskate.com,BEAR,CREEK ROLLER RINK,BEAR CREEK ROLLER RINK,(281) 463-6020,http://bearcreekskate.com/,Houston,"5210 Hwy 6 N, Houston, TX 77084",4.3,1347,Roller skating rink,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJbx9EkqrQQIYRm91aWpNblr0,1
dev@3ve.com,Enviro-Master,of San Antonio,Enviro-Master of San Antonio,(210) 864-1301,https://enviro-master.com/commercial-cleaning-locations/san-antonio-texas/?utm_source=gbp&utm_medium=organic,San Antonio,"5405 Bandera Rd #128, San Antonio, TX 78238",5,1346,Janitorial service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJD1ACi7hdXIYRe3k8Sz31SQY,2
info@staff-force.com,Staff,Force Personnel Services - Houston/Northwest,Staff Force Personnel Services - Houston/Northwest,(713) 690-9696,http://www.staff-force.com/,Houston,"13240 Hempstead Rd #224, Houston, TX 77040",4.8,1346,Employment agency,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJcRBdN5nFQIYREYRJDlk1vdA,7
bradfarr@rocketmail.com,Austin,Roofing Company & Water Damage | WDR,Austin Roofing Company & Water Damage | WDR,(512) 842-4778,https://austinroofingandwaterdamage.com/?utm_campaign=gmb,Austin,"9711 Beck Cir, Austin, TX 78758",5,1343,Roofing contractor,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJSb-Yw-7LRIYRX7254_umX3M,1
info@bludornrestaurant.com,Bludorn,,Bludorn,(713) 999-0146,http://www.bludornrestaurant.com/,Houston,"807 Taft St, Houston, TX 77019",4.6,1339,New American restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJQcMJHSO_QIYRIYWZEuijldg,1
info@elcometa.shop,El,Cometa,El Cometa,(915) 615-4896,https://elcometa.shop/,El Paso,"11680 Pebble Hills Blvd STE 202, El Paso, TX 79936",4.1,1339,Mexican restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJWd9skoNF54YRHuL1c94KUuE,1
info@treehousecafemagnolia.com,The,Treehouse Cafe,The Treehouse Cafe,(281) 259-7800,https://www.treehousecafemagnolia.com/,Magnolia,"12202 FM 1488, Magnolia, TX 77354",4.5,1336,American restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJS7brrycmR4YRNXkx3R85Srs,1
seabrookwafflecompany@yahoo.com,Seabrook,Waffle Company,Seabrook Waffle Company,(281) 291-8186,https://www.seabrookwafflecompany.com/,Seabrook,"1402 5th St, Seabrook, TX 77586",4.6,1334,Restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJO27lvlZiP4YRk90WzOZxWEk,1
info@planetfitness.com,Planet,Fitness,Planet Fitness,(281) 394-9670,https://www.planetfitness.com/gyms/katy-tx?utm_medium=organic&utm_source=extnet,Katy,"24547 Katy Fwy, Katy, TX 77494",4.2,1331,Gym,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ_QbHBxTEQIYRsx9moo0gE2E,11
service@poolie.com,Poolie,,Poolie,(512) 402-7520,https://poolie.com/cities/austin/,Austin,"826 Wagon Trail, Austin, TX 78758",4.8,1328,Pool cleaning service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJZYZ3bwjLRIYRFcSh6e4_knE,6
info@laboulangeriesa.com,La,Boulangerie,La Boulangerie,(210) 639-3165,http://www.laboulangeriesa.com/,San Antonio,"207 Broadway, San Antonio, TX 78205",4.6,1327,Bakery,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJHQC48FRfXIYRmkUpsRYf3jU,1
cpearce@trademarkproperty.com,Galleria,Ice Skating Center,Galleria Ice Skating Center,(972) 392-3361,http://www.galleriaiceskatingcenter.com/,Dallas,"13350 Dallas Pkwy #200, Dallas, TX 75240",4.4,1325,Ice skating rink,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJy06ZhNsgTIYRLRHBcu-dgNY,1
info@lastconcert.com,Last,Concert Cafe,Last Concert Cafe,(832) 607-4053,https://www.lastconcert.com/,Houston,"1403 Nance St, Houston, TX 77002",4.5,1323,Live music venue,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJx_LMGSq_QIYRMdoKmNetSB0,1
info@callw3.com,W3,Electric,W3 Electric,+1 972-793-0733,https://www.callw3.com/,Rowlett,"3101 Main St, Rowlett, TX 75088, United States",5,1315,Electrician,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJvYAtu3OpToYRr1rpwTtsdOo,4
baileyortega@sbcglobal.net,Benjamin,Franklin Plumbing of North Austin,Benjamin Franklin Plumbing of North Austin,(512) 331-3885,https://www.benjaminfranklinplumbing.com/north-austin/,Cedar Park,"2000 Windy Terrace BLDG 7 STE A BLDG 7 STE A, Cedar Park, TX 78613",4.8,1308,Plumber,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJT5PbhjLNRIYRvJmmj2XtNuk,7
info@wheatsville.com,Wheatsville,Food Co-op,Wheatsville Food Co-op,(512) 478-2667,http://wheatsville.coop/,Austin,"3101 Guadalupe St, Austin, TX 78705",4.6,1306,Grocery store,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJFykFGIC1RIYRzaXXz6E4ZnI,2
moaksbbq@yahoo.com,Moak's,Family Texas BBQ,Moak's Family Texas BBQ,(214) 758-0255,https://moakstexasbbq.com/?utm_source=google,Dallas,"302 N Market St, Dallas, TX 75202",4.6,1302,Barbecue restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ0YXbyq6ZToYRksv18VB6YOo,1
info@tlcaustin.com,TLC,Austin,TLC Austin,(512) 580-0971,http://www.tlcaustin.com/,Austin,"1100 S Lamar Blvd Ste. #1150, Austin, TX 78704",4.2,1301,Seafood restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJz7WqZx-1RIYRFkPx-Nd_5Q8,1
info@mortons.com,Morton's,The Steakhouse,Morton's The Steakhouse,(713) 659-3700,https://www.mortons.com/location/mortons-the-steakhouse-houston-tx-downtown/,Houston,"1001 McKinney St Suite A4, Houston, TX 77002",4.5,1300,Steak house,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJQSHubTu_QIYRDJgT6ET6lJk,2
info@tinychampionshouston.com,Tiny,Champions,Tiny Champions,(713) 485-5329,https://www.tinychampionshouston.com/,Houston,"2617 McKinney St, Houston, TX 77003",4.6,1299,Pizza restaurant,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ90gjtWK_QIYRbQ2kY04_CEw,1
info@dallascosmeticderm.com,Dallas,Center for Dermatology and Aesthetics,Dallas Center for Dermatology and Aesthetics,(214) 631-7546,https://www.dallascosmeticderm.com/?utm_source=google&utm_medium=local&utm_campaign=dallas-practice-website,Dallas,"8201 Preston Rd #350, Dallas, TX 75225",4.9,1297,Dermatologist,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJX3b_icQ8TIYRwztcNdBAO3A,1
matt@peacefrogcarpetcleaning.com,Peace,Frog Specialty Cleaning,Peace Frog Specialty Cleaning,(512) 259-6606,https://peacefrogcarpetcleaning.com/?utm_source=google&utm_medium=local&utm_campaign=gmb,Austin,"501 N Interstate Hwy 35, Austin, TX 78702",4.9,1296,Carpet cleaning service,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJ0UHyh6W1RIYRlJiarltvTFM,1
yesqueen@queenspa.com,Queen,Spa at S Lamar,Queen Spa at S Lamar,(512) 294-2093,http://www.queenspa.com/,Austin,"2110 S Lamar Blvd suite d, Austin, TX 78704",4.7,1294,Nail salon,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJE4UtANm0RIYRNPwsTtFBFWk,2
fishermansmarket73@yahoo.com,Fisherman's,Market Restaurant and Oyster Bar,Fisherman's Market Restaurant and Oyster Bar,(903) 753-6722,http://fishermansmarketlongview.com/,Longview,"116 Johnston St, Longview, TX 75601",4.3,1290,Seafood restaurant,risky,unknown,mv-verified-houston-risky-2026-04-20,ChIJ_86nL5Y4NoYR47-ESR94v9g,1
info@eyecenterofhouston.com,Eye,Center of Houston,Eye Center of Houston,(713) 777-2020,https://www.eyecenterofhouston.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,Houston,"10101 Bissonnet St #100, Houston, TX 77036",4.8,1285,Eye care center,risky,catch_all,mv-verified-houston-risky-2026-04-20,ChIJYTJvi6nCQIYRcZRZGYSQml0,1
