first_name,last_name,company_name,email,phone,website,address,city,rating,reviews,business_type,mv_quality,mv_result,place_id,shared_email_count,source,tags
Houston,Improv,Houston Improv,info@improvtx.com,(713) 333-8800,https://improvtx.com/houston/,"7620 Katy Fwy #45, Houston, TX 77024",Houston,4.4,3850,Comedy club,good,ok,ChIJz5s0I7vGQIYRPKSdbmPSPYY,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Aunt,Bill's Soul Food Cafe,Aunt Bill's Soul Food Cafe,info@auntbillsoulfood.com,(281) 665-8457,http://www.auntbillsoulfood.com/,"22603 Morton Ranch Rd Ste 220, Katy, TX 77449",Katy,4.7,3836,Soul food restaurant,good,ok,ChIJN0zYifgnQYYRv_iRLdZiJaI,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Sunrise House,The Sunrise House,info@thesunrisehouse.com,(832) 307-3797,https://www.thesunrisehouse.com/,"1830 W Alabama St, Houston, TX 77098",Houston,4.7,3818,Breakfast restaurant,good,ok,ChIJ11klvkDBQIYRZN8u6UsLpFo,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
First,Watch,First Watch,info@firstwatch.com,(281) 716-3014,http://www.firstwatch.com/locations/pearland-parkway/?utm_source=gbp-listing&utm_medium=organic&utm_campaign=gbp-listing&utm_content=pearland-parkway,"2560 Pearland Pkwy Ste 100, Pearland, TX 77581",Pearland,4.7,3799,Breakfast restaurant,good,ok,ChIJD2uRG-WQQIYRPCKoUi6n0-Q,7,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Family,Christian Doors,Family Christian Doors,service@fcdoors.com,(817) 595-9900,https://www.familychristiandoors.com/,"2809 Haltom Rd, Haltom City, TX 76117",Haltom City,4.9,3779,Garage door supplier,good,ok,ChIJD0O4FLR5ToYRj_2S8HqsT2c,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Pier,8,Pier 8,contact@restaurants-world.net,(281) 474-2078,https://pier-8.shop/,"409 Todville Rd, Seabrook, TX 77586",Seabrook,4.3,3772,Seafood restaurant,good,ok,ChIJCWLZPf9iP4YRuQMUEluBGZ8,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Hotel,Contessa,Hotel Contessa,info@thehotelcontessa.com,(210) 229-9222,http://www.thehotelcontessa.com/?utm_source=google&utm_medium=organic&utm_campaign=business-listing,"306 W Market St, San Antonio, TX 78205",San Antonio,4.2,3764,Hotel,good,ok,ChIJTx6_gqxYXIYR0VO2MJ9EIuw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Moxies,Plano Restaurant,Moxies Plano Restaurant,bmartinez@eatzhospitality.com,(469) 535-5300,https://moxies.com/restaurants/plano?utm_source=GMB&utm_medium=google-location-listing&utm_campaign=organic,"8451 Parkwood Blvd, Plano, TX 75024",Plano,4.7,3741,Restaurant,good,ok,ChIJgTS2X788TIYRhd7MOk_o-qE,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
DFW,Security,DFW Security,info@dfwsecurity.com,(855) 499-3019,https://www.dfwsecurity.com/,"2533 East Loop 820 N, Fort Worth, TX 76118",Fort Worth,4.9,3738,Security service,good,ok,ChIJjzM5QsV4ToYR1WjcKe1zHYs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Two,Bros. BBQ Market,Two Bros. BBQ Market,info@twobrosbbqmarket.com,(210) 496-0222,http://www.twobrosbbqmarket.com/,"12656 West Ave, San Antonio, TX 78216",San Antonio,4.2,3736,Barbecue restaurant,good,ok,ChIJU1_gfjFgXIYR1_f7z3E5Nps,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Republic of the Rio Grande,The Republic of the Rio Grande,republicmanagement1411@gmail.com,(956) 994-8385,http://www.therepublicmcallen.com/,"1411 S 10th St, McAllen, TX 78501",McAllen,4.7,3720,Steak house,good,ok,ChIJ2ZhIo1CnZYYRdq9655fDWr4,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Lowe's,Home Improvement,Lowe's Home Improvement,info@lowes.com,(210) 979-7990,https://www.lowes.com/store/TX-San-Antonio/1155?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1155-_-na-_-0-_-0&y_source=1_MTE4Mjg1Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"7901 Callaghan Rd, San Antonio, TX 78229",San Antonio,3.9,3719,Hardware store,good,ok,ChIJ8xm5-R5eXIYRfXeCdawrxwg,6,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
CW,"Service Pros Plumbing, Heating & Air Conditioning","CW Service Pros Plumbing, Heating & Air Conditioning",info@cwservicepros.com,(972) 845-8220,https://www.cwservicepros.com/lewisville-plumbers/?utm_source=google&utm_medium=organic&utm_campaign=gbp_lewisville,"1890 Midway Rd, Lewisville, TX 75056",Lewisville,4.8,3713,Plumber,good,ok,ChIJrYXTeOsvTIYRzcAecBPKTRM,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Milano,Nail Spa West U,Milano Nail Spa West U,milanonailswestu@gmail.com,(832) 767-5541,https://milanonailwestuniversity.com/,"5110 Buffalo Speedway Suite C, Houston, TX 77005",Houston,4.8,3702,Nail salon,good,ok,ChIJsQOM9hPBQIYRRCWHxeA1O6Y,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Planet,Dental & Orthodontics,Planet Dental & Orthodontics,info@planetdentaltexas.com,(956) 242-4245,http://planetdentaltexas.com/,"1400 Guadalupe St Suite A, Laredo, TX 78040",Laredo,5,3683,Dentist,good,ok,ChIJC6wrZ98jYYYRen9XI0SMGXw,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Cheddar's,Scratch Kitchen,Cheddar's Scratch Kitchen,info@cheddars.com,(956) 686-6766,https://www.cheddars.com/locations/tx/south-mcallen/south-mcallen-palm-crossing/2038?cmpid=br:csk_ag:ie_ch:loc_ca:CSKGMB_sn:gmb_gt:mcallen-tx-2038_pl:locurl_rd:1032,"3020 W Expy 83, McAllen, TX 78501",McAllen,4.5,3677,Traditional American restaurant,good,ok,ChIJnVrEfZGnZYYRQMiHQzBGYnQ,8,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Jones,Hall for the Performing Arts,Jones Hall for the Performing Arts,info@houstonsymphony.org,(832) 487-7050,https://houstonsymphony.org/,"615 Louisiana St, Houston, TX 77002",Houston,4.7,3668,Performing arts theater,good,ok,ChIJSzrEtmK_QIYR-S_tv3teTvY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Soto,,Soto,manager@sotorestaurant.com,(512) 531-9142,https://sotosouthlamar.com/?y_source=1_MTYxMDkxMDQtNzE1LWxvY2F0aW9uLndlYnNpdGU=,"1100 S Lamar Blvd Ste 2115, Austin, TX 78704",Austin,4.7,3667,Japanese restaurant,good,ok,ChIJz7WqZx-1RIYRg92N62_QVKk,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Hello!,Deluxe Car Wash,Hello! Deluxe Car Wash,info@hellocarwash.com,(469) 208-1158,https://www.hellocarwash.com/kessler-park,"2500 Fort Worth Ave, Dallas, TX 75211",Dallas,4.9,3662,Car wash,good,ok,ChIJydagpV2bToYRNnqT9SrnRbs,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
UpFront,Home Services,UpFront Home Services,info@upfronthomeservices.com,(832) 303-3546,https://upfronthomeservices.com/carpet-cleaning-katy-tx/,"19911 Morton Rd suite 700, Katy, TX 77449",Katy,4.9,3648,Carpet cleaning service,good,ok,ChIJ7V--YnnYQIYRfkja7wyzIMg,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Hawkers,Asian Street Food,Hawkers Asian Street Food,info@eathawkers.com,(214) 271-8111,https://eathawkers.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ,"2800 Main St, Dallas, TX 75226",Dallas,4.8,3641,Restaurant,good,ok,ChIJZyDW1_OZToYRFNAib7RDwzs,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Boiling Crab,The Boiling Crab,info@theboilingcrab.com,(972) 272-7086,https://theboilingcrab.com/locations/dallas/,"13340 Audelia Rd #106, Dallas, TX 75243",Dallas,4.4,3639,Seafood restaurant,good,ok,ChIJSwJF_jMeTIYRN3sDpa_CYgU,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Odd,Duck,Odd Duck,foh@oddduckaustin.com,(512) 433-6521,http://oddduckaustin.com/,"1201 S Lamar Blvd, Austin, TX 78704",Austin,4.7,3623,New American restaurant,good,ok,ChIJi8__nx-1RIYR56djED9FLLE,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Dan's,Hamburgers - Austin,Dan's Hamburgers - Austin,info@dans-hamburgers.com,(512) 459-3239,http://www.dans-hamburgers.com/,"5602 N Lamar Blvd, Austin, TX 78751",Austin,4.6,3609,Hamburger restaurant,good,ok,ChIJcQTGRULKRIYROvN6-5kfCvY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Fonda,San Miguel,Fonda San Miguel,events@fondasanmiguel.com,(512) 459-4121,http://www.fondasanmiguel.com/,"2330 W N Loop Blvd, Austin, TX 78756",Austin,4.6,3603,Mexican restaurant,good,ok,ChIJc7Guu_XKRIYRSxDQUZwxkns,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Mai's,Restaurant,Mai's Restaurant,info@maishouston.com,(713) 520-5300,http://maishouston.com/,"3403 Milam St, Houston, TX 77002",Houston,4.2,3574,Vietnamese restaurant,good,ok,ChIJU6SZ8W6_QIYRcwMq_v3qT_A,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
El,Tiempo Cantina,El Tiempo Cantina,info@eltiempocantina.com,(713) 222-6800,https://www.eltiempocantina.com/,"2814 Navigation Blvd, Houston, TX 77003",Houston,4.4,3554,Tex-Mex restaurant,good,ok,ChIJP2iRVMO-QIYRbTs6frqCGJ4,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Karahi,Boys,Karahi Boys,info@karahiboys.com,(281) 800-5880,https://www.karahiboys.com/,"16535 Lexington Blvd Suite 100, Sugar Land, TX 77479",Sugar Land,4.6,3527,Pakistani restaurant,good,ok,ChIJA0fns8jnQIYRCmKkkO552jg,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Maple,& Motor,Maple & Motor,catering@mapleandmotor.com,(214) 522-4400,http://mapleandmotor.com/,"4810 Maple Ave, Dallas, TX 75219",Dallas,4.6,3527,Hamburger restaurant,good,ok,ChIJLa5gnaWeToYRY2vYniKVLBA,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
787,Coffee,787 Coffee,hello@787coffee.com,(915) 219-8718,http://www.787coffee.com/,"5038 Alameda Ave, El Paso, TX 79905",El Paso,4.9,3515,Coffee shop,good,ok,ChIJ7xTWUFRb54YRJeD4nf0ed6k,4,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Avesta,Persian Middle Eastern,Avesta Persian Middle Eastern,avestahouston@gmail.com,(713) 781-5555,https://www.avestahouston.com/,"11165 Westheimer Rd, Houston, TX 77042",Houston,4.7,3506,Persian restaurant,good,ok,ChIJ-5rPUs_cQIYRumV7nQ61xis,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Caracol,,Caracol,info@caracol.net,(713) 622-9996,http://caracol.net/?y_source=1_MTAzMTYxNjcyNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"2200 Post Oak Blvd #160, Houston, TX 77056",Houston,4.6,3451,Mexican restaurant,good,ok,ChIJia_uLmrBQIYRTh9IbLUgNRQ,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Original Roy Hutchins Barbeque,The Original Roy Hutchins Barbeque,info@royhutchinsbbq.com,(682) 237-4100,http://royhutchinsbbq.com/,"3000 TX-114, Trophy Club, TX 76262",Trophy Club,4.8,3445,Barbecue restaurant,good,ok,ChIJ1bBV6tfTTYYRmalW1cS_Gng,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
la,Barbecue,la Barbecue,hello@labarbecue.com,,http://www.labarbecue.com/,"2401 E Cesar Chavez St, Austin, TX 78702",Austin,4.4,3436,Barbecue restaurant,good,ok,ChIJIR1tw661RIYRUgfHust5Vv0,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Doc,B's Restaurant,Doc B's Restaurant,ap@docbsfreshkitchen.com,(512) 672-8400,https://docbsrestaurant.com/locations/austin,"3001 Palm Way Suite 120, Austin, TX 78758",Austin,4.7,3422,American restaurant,good,ok,ChIJiSgwmnLMRIYRifsgXKrwVSQ,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Atwoods,,Atwoods,info@atwoods.com,(817) 237-8574,http://www.atwoods.com/,"6001 Lake Worth Blvd, Fort Worth, TX 76106",Fort Worth,4.5,3416,Pet supply store,good,ok,ChIJeezt0ud0ToYRIrJufN9nHHg,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Taco,Fuego,Taco Fuego,admin@tacofuego.com,,https://tacofuego.com/,"401 Franklin St Suite 1260, Houston, TX 77201",Houston,4.9,3414,Mexican restaurant,good,ok,ChIJIXHDpMu_QIYRtXiTzXzMNfo,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Aspen,Creek Grill,Aspen Creek Grill,info@aspencreekgrill.com,(903) 630-8370,https://www.aspencreekgrill.com/,"1725 W SW Loop 323, Tyler, TX 75701",Tyler,4.5,3404,Steak house,good,ok,ChIJNerLB5HLSYYRb75TKIg2oNM,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Hampton Social - Dallas,The Hampton Social - Dallas,norris@parkerhospitality.com,(469) 498-9890,https://www.thehamptonsocial.com/,"1520 Main St, Dallas, TX 75201",Dallas,4.8,3352,American restaurant,good,ok,ChIJW4OxHwCZToYRlEQxoOQwBIM,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
GreenWorks,Inspections & Engineering,GreenWorks Inspections & Engineering,info@greenworksinspections.com,(214) 216-0095,https://greenworksinspections.com/locations/dallas-tx/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,"3626 N Hall St Suite 610, Dallas, TX 75219",Dallas,4.9,3340,Home inspector,good,ok,ChIJLb1wekKcToYRUmXJnzbdybU,4,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
The,Law Offices of Hilda Sibrian,The Law Offices of Hilda Sibrian,hilda@sibrianlaw.com,(713) 714-1414,https://hildasibrian.com/?utm_campaign=gmb,"846 North Loop, Houston, TX 77009",Houston,5,3324,Personal injury attorney,good,ok,ChIJ1-eAjQTHQIYRwYPpeAEeB9M,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Carrabba's,- The Original On Kirby,Carrabba's - The Original On Kirby,kirby@carrabbasoriginal.com,(713) 522-3131,http://www.carrabbasoriginal.com/,"3115 Kirby Dr, Houston, TX 77098",Houston,4.6,3317,Italian restaurant,good,ok,ChIJ2w9_he3AQIYRofCumgLvKu4,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Mandola's,Italian Kitchen,Mandola's Italian Kitchen,office@mandolas.com,(512) 419-9700,https://mandolas.com/,"4700 W Guadalupe St #12, Austin, TX 78751",Austin,4.5,3313,Italian restaurant,good,ok,ChIJ5TZAf2XKRIYRg7t2uQYn1Kw,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Black,Walnut Kitchen & Bar,Black Walnut Kitchen & Bar,info@blackwalnutcafe.com,(713) 526-5551,https://www.blackwalnutcafe.com/locations/houston-locations/rice-village/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=rice,"5510 Morningside Dr Suite #150, Houston, TX 77005",Houston,4.4,3312,Breakfast restaurant,good,ok,ChIJSao_gl3AQIYRY1yXyNZ-BkY,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Fung's,Kitchen,Fung's Kitchen,info@fungskitchen.com,(713) 779-2288,http://www.fungskitchen.com/,"7320 Southwest Fwy #115, Houston, TX 77074",Houston,4.3,3307,Chinese restaurant,good,ok,ChIJ2cJZ117CQIYRRxQRJcJftB4,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
A&A,"Plumbing, Heating, and Cooling","A&A Plumbing, Heating, and Cooling",office@aaplumbingsa.com,(210) 642-1847,https://www.aaplumbingsa.com/,"121 Windy Meadows Dr, Schertz, TX 78154",Schertz,4.9,3300,Plumber,good,ok,ChIJr_cwyPOMXIYRmbJxH1ZCTF4,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Berkeys,"Plumbing, A/C & Electrical","Berkeys Plumbing, A/C & Electrical",info@berkeys.com,(214) 612-0133,https://www.berkeys.com/?utm_campaign=gmb_be_home_everyone_gmb-dallas&utm_medium=gmb&utm_source=google,"4311 Belmont Ave Suite 125, Dallas, TX 75204",Dallas,4.9,3299,Plumber,good,ok,ChIJV9_c94vhJYMRjiZw629K_Pk,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
DTF,"Order - Premium, Vibrant & Swift DTF Printing Services","DTF Order - Premium, Vibrant & Swift DTF Printing Services",support@dtforder.com,(972) 707-1206,https://dtforder.com/,"11834 Harry Hines Blvd Suite 115, Dallas, TX 75234",Dallas,4.9,3296,Screen printing shop,good,ok,ChIJr7XZBzIfTIYRHeE3Oq8pnwg,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Carnation,Auto Spa,Carnation Auto Spa,hello@carnationautospa.com,(972) 777-5170,https://carnationautospa.com/carnation-locations/dallas-lemmon/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"4915 Lemmon Ave, Dallas, TX 75219",Dallas,4.5,3289,Car wash,good,ok,ChIJV4lQHEifToYRu839UWXY7Dc,3,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Colair,,Colair,sales@colairinc.com,(956) 581-5212,https://colairinc.com/,"1221 E Expressway 83 Suite A, Mission, TX 78572",Mission,5,3278,HVAC contractor,good,ok,ChIJ8XVUfQuoZYYR1Ct4Y8QBDuc,2,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Harry's,,Harry's,info@harryshtx.com,(713) 528-0198,http://www.harryshtx.com/,"318 Tuam St, Houston, TX 77006",Houston,4.4,3271,Breakfast restaurant,good,ok,ChIJ1_2FVmi_QIYRC5t-LAsAtIk,1,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
EōS,Fitness,EōS Fitness,fmtxhga@eosfitness.com,(832) 478-1956,https://eosfitness.com/gym/houston-gillette-st-allen-pkwy/?utm_source=local&utm_medium=organic&utm_campaign=evergreen_gmb,"1755 Allen Pkwy ste 2, Houston, TX 77019",Houston,4.3,3266,Gym,good,ok,ChIJbzpGZFm_QIYRwF6S5OkowRA,8,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
Tandoorish,,Tandoorish,hello@rfuenzalida.com,(346) 206-4299,https://www.tandoorish.com/,"9135 W Sam Houston Pkwy N #400, Houston, TX 77064",Houston,4.7,3240,Indian restaurant,good,ok,ChIJ11ojwyzOQIYRhCdxA0RpCss,41,smartlead-launch-good-first-500-2026-04-20,"bartlett-labs-outbound,houston,mv-verified,mv-good,smartlead-launch-good-first-500-2026-04-20"
